city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
cambridge,38.5515,-76.0786,united states,us,usa,maryland,,14312,1840006165
annapolis,38.9706,-76.5047,united states,us,usa,maryland,admin,39321,1840005928
salisbury,38.3755,-75.5867,united states,us,usa,maryland,,106034,1840006219
hampstead,39.6109,-76.8552,united states,us,usa,maryland,,6357,1840005699
brunswick,39.318,-77.6253,united states,us,usa,maryland,,9067,1840005709
la plata,38.5352,-76.9701,united states,us,usa,maryland,,9365,1840006177
takoma park,38.981,-77.0028,united states,us,usa,maryland,,17885,1840005850
walkersville,39.4832,-77.3559,united states,us,usa,maryland,,6181,1840005717
fruitland,38.3214,-75.6246,united states,us,usa,maryland,,5285,1840006218
elkton,39.6067,-75.821,united states,us,usa,maryland,,15652,1840005635
manchester,39.6585,-76.8881,united states,us,usa,maryland,,5348,1840005702
new carrollton,38.9654,-76.8773,united states,us,usa,maryland,,13023,1840005978
princess anne,38.2053,-75.6969,united states,us,usa,maryland,,11262,1840006279
rockville,39.0834,-77.1553,united states,us,usa,maryland,,68401,1840005849
hagerstown,39.6401,-77.7217,united states,us,usa,maryland,,185704,1840005613
westminster,39.5797,-77.0064,united states,us,usa,maryland,,18593,1840005701
leonardtown,38.3038,-76.6395,united states,us,usa,maryland,,6113,1840006232
frederick,39.4335,-77.4157,united states,us,usa,maryland,,154972,1840005710
havre de grace,39.5481,-76.1145,united states,us,usa,maryland,,13576,1840005667
bowie,38.9575,-76.7421,united states,us,usa,maryland,,58859,1840005970
chestertown,39.2195,-76.071,united states,us,usa,maryland,,6896,1840005798
cheverly,38.9253,-76.9141,united states,us,usa,maryland,,6477,1840005984
mount airy,39.3742,-77.1535,united states,us,usa,maryland,,9416,1840005703
glenarden,38.9293,-76.8576,united states,us,usa,maryland,,6210,1840005973
greenbelt,38.9953,-76.8885,united states,us,usa,maryland,,23489,1840005974
aberdeen,39.5146,-76.173,united states,us,usa,maryland,,16049,1840005666
riverdale park,38.9644,-76.9267,united states,us,usa,maryland,,7286,1840005989
district heights,38.8588,-76.8885,united states,us,usa,maryland,,6022,1840005972
bladensburg,38.9424,-76.9263,united states,us,usa,maryland,,9450,1840005981
cumberland,39.6515,-78.7585,united states,us,usa,maryland,,49033,1840005621
bel air,39.5348,-76.346,united states,us,usa,maryland,,10037,1840005668
taneytown,39.657,-77.1682,united states,us,usa,maryland,,6658,1840005700
college park,38.9962,-76.9337,united states,us,usa,maryland,,32303,1840005971
chesapeake beach,38.6881,-76.5448,united states,us,usa,maryland,,24565,1840006151
emmitsburg,39.7051,-77.3216,united states,us,usa,maryland,,6990,1840005708
westernport,39.488,-79.0429,united states,us,usa,maryland,,5456,1840005627
gaithersburg,39.1347,-77.213,united states,us,usa,maryland,,68710,1840005848
laurel,39.095,-76.8619,united states,us,usa,maryland,,25906,1840005976
baltimore,39.3051,-76.6144,united states,us,usa,maryland,,2170504,1840001592
marlborough,42.3494,-71.5468,united states,us,usa,massachusetts,,39873,1840000427
quincy,42.2516,-71.0183,united states,us,usa,massachusetts,,94166,1840000461
chicopee,42.1764,-72.5719,united states,us,usa,massachusetts,,55515,1840000462
waltham,42.3889,-71.2423,united states,us,usa,massachusetts,,62442,1840000428
medford,42.4234,-71.1087,united states,us,usa,massachusetts,,57797,1840000431
gloucester,42.626,-70.6897,united states,us,usa,massachusetts,,30172,1840000412
boston,42.3188,-71.0846,united states,us,usa,massachusetts,admin,4637537,1840000455
haverhill,42.7838,-71.0871,united states,us,usa,massachusetts,,63639,1840002450
newton,42.3316,-71.2084,united states,us,usa,massachusetts,,88994,1840000433
pittsfield,42.4517,-73.2605,united states,us,usa,massachusetts,,56291,1840003116
everett,42.4064,-71.0545,united states,us,usa,massachusetts,,46324,1840000425
salem,42.5129,-70.902,united states,us,usa,massachusetts,,43415,1840000410
brockton,42.0821,-71.0242,united states,us,usa,massachusetts,,95672,1840000467
north adams,42.6844,-73.1166,united states,us,usa,massachusetts,,17477,1840000423
watertown,42.37,-71.1775,united states,us,usa,massachusetts,,35756,1840031198
westfield,42.1382,-72.7561,united states,us,usa,massachusetts,,41700,1840000463
cambridge,42.3758,-71.1184,united states,us,usa,massachusetts,,113630,1840000429
somerville,42.3908,-71.1013,united states,us,usa,massachusetts,,81360,1840003123
northampton,42.3266,-72.6745,united states,us,usa,massachusetts,,28593,1840000451
methuen,42.734,-71.1889,united states,us,usa,massachusetts,,50259,1840031195
holyoke,42.2126,-72.6411,united states,us,usa,massachusetts,,40341,1840000465
newburyport,42.8124,-70.8879,united states,us,usa,massachusetts,,18060,1840000413
fitchburg,42.5912,-71.8156,united states,us,usa,massachusetts,,40793,1840000435
lawrence,42.7003,-71.1626,united states,us,usa,massachusetts,,80162,1840000408
revere,42.4191,-71.0035,united states,us,usa,massachusetts,,53993,1840000457
new bedford,41.6697,-70.9428,united states,us,usa,massachusetts,,149528,1840003219
beverly,42.5681,-70.8627,united states,us,usa,massachusetts,,41816,1840000411
woburn,42.4869,-71.1543,united states,us,usa,massachusetts,,39701,1840003124
chelsea,42.3959,-71.0325,united states,us,usa,massachusetts,,40227,1840000456
worcester,42.2705,-71.8079,united states,us,usa,massachusetts,,498997,1840000434
melrose,42.4556,-71.059,united states,us,usa,massachusetts,,28367,1840000432
peabody,42.5335,-70.9724,united states,us,usa,massachusetts,,52987,1840000414
springfield,42.1155,-72.5395,united states,us,usa,massachusetts,,628076,1840000466
lowell,42.6389,-71.3217,united states,us,usa,massachusetts,,111346,1840000426
leominster,42.5209,-71.7717,united states,us,usa,massachusetts,,119400,1840000437
gardner,42.5845,-71.9867,united states,us,usa,massachusetts,,20640,1840000436
malden,42.4305,-71.0576,united states,us,usa,massachusetts,,61246,1840000430
lynn,42.4779,-70.9663,united states,us,usa,massachusetts,,94063,1840000409
attleboro,41.9311,-71.295,united states,us,usa,massachusetts,,44590,1840000496
fall river,41.7136,-71.1015,united states,us,usa,massachusetts,,89420,1840000497
taunton,41.9036,-71.0943,united states,us,usa,massachusetts,,57139,1840003220
toledo,41.6639,-83.5822,united states,us,usa,ohio,,488672,1840000572
university heights,41.4948,-81.5348,united states,us,usa,ohio,,13028,1840003416
sheffield lake,41.4884,-82.0978,united states,us,usa,ohio,,8976,1840000647
blue ash,39.2478,-84.3825,united states,us,usa,ohio,,12199,1840003812
trotwood,39.7927,-84.3165,united states,us,usa,ohio,,24386,1840010582
hamilton,39.3938,-84.5653,united states,us,usa,ohio,,62092,1840003803
grove city,39.866,-83.0692,united states,us,usa,ohio,,41022,1840007264
northwood,41.6089,-83.4837,united states,us,usa,ohio,,5396,1840000622
akron,41.0802,-81.5219,united states,us,usa,ohio,,565920,1840000791
centerville,39.6339,-84.1449,united states,us,usa,ohio,,23787,1840007308
lakewood,41.4824,-81.8008,united states,us,usa,ohio,,50249,1840000608
wickliffe,41.6072,-81.469,united states,us,usa,ohio,,12736,1840000546
monroe,39.4461,-84.3666,united states,us,usa,ohio,,13683,1840008465
montgomery,39.2494,-84.3457,united states,us,usa,ohio,,10746,1840008521
newark,40.0705,-82.425,united states,us,usa,ohio,,79025,1840001419
richmond heights,41.5589,-81.5029,united states,us,usa,ohio,,10417,1840003409
vandalia,39.879,-84.193,united states,us,usa,ohio,,15053,1840003786
columbiana,40.8871,-80.675,united states,us,usa,ohio,,7920,1840007175
kirtland,41.5969,-81.3406,united states,us,usa,ohio,,6824,1840000535
oberlin,41.2857,-82.2197,united states,us,usa,ohio,,7958,1840008209
north canton,40.8743,-81.3971,united states,us,usa,ohio,,17290,1840008290
napoleon,41.3977,-84.1244,united states,us,usa,ohio,,8274,1840008242
bellefontaine,40.3627,-83.763,united states,us,usa,ohio,,13027,1840007233
cambridge,40.0221,-81.5868,united states,us,usa,ohio,,14911,1840007259
